ufs_serial,run_wf_xy,position,pi,one_minus_pi,mu,pred_raw,pred_taupi,health
S37359,0000007_1_37_22,2,0.19011668229810594,0.809883317701894,0.0009843086456323982,0.0007971751515674245,0.0007971751515674245,0.0
S37362,0000009_21_26_16,2,0.23090798165643453,0.7690920183435654,0.0009945414058789718,0.0007648938571737055,0.0007648938571737055,0.0
S37364,0000009_8_29_21,2,0.22135142808090907,0.778648571919091,0.000994238783848001,0.0007741626091898198,0.0007741626091898198,0.0
S37365,0000009_5_33_30,2,0.30469892319761926,0.6953010768023807,0.000995418726331879,0.0006921157122878099,0.0006921157122878099,0.0
S37366,0000009_5_28_24,2,0.2072957588843856,0.7927042411156144,0.0009858834793898175,0.0007815140153581267,0.0007815140153581267,0.0
S37367,0000009_16_35_27,2,0.28226647355687967,0.7177335264431204,0.000992675167113813,0.0007124762483051108,0.0007124762483051108,0.0
S37369,0000016_6_27_18,2,0.17598697230116322,0.8240130276988368,0.0009972210980070655,0.0008217231762539605,0.0008217231762539605,0.0
S37371,0000016_1_28_16,2,0.163165591660235,0.836834408339765,0.0010196081185174888,0.0008532431565980037,0.0008532431565980037,0.0
S37373,0000016_2_29_15,2,0.20298277652513033,0.7970172234748697,0.001019692075024301,0.0008127121464351969,0.0008127121464351969,0.0066669349537875
S37375,0000007_18_31_16,2,0.11365706710025276,0.8863429328997472,0.0009929804208132342,0.0008801211784956271,0.0008801211784956271,0.0
S37377,0000007_16_18_18,2,0.15065941512084108,0.8493405848791589,0.000992810782890296,0.0008432344910143797,0.0008432344910143797,0.0
S37379,0000016_19_20_20,2,0.18680675354787302,0.813193246452127,0.001010815477848596,0.0008219883199957578,0.0008219883199957578,0.0
S37382,0000016_8_32_31,2,0.2372526425950806,0.7627473574049194,0.0009949454620516243,0.0007588920219418929,0.0007588920219418929,0.0
S37383,0000016_24_44_12,2,0.1359464162198037,0.8640535837801964,0.0010169371587669222,0.0008786881965118097,0.0008786881965118097,0.0
S37389,0000000_12_25_14,2,0.7790296182752208,0.22097038172477923,0.0009950098065682747,0.0002198676967772904,0.0002198676967772904,0.0
S37390,0000000_16_39_23,2,0.9014548973624087,0.09854510263759131,0.0009955133594356093,9.810296618267544e-05,9.810296618267544e-05,0.0
S37392,0000000_6_37_31,2,0.7180756978066346,0.2819243021933654,0.0009993203550371966,0.0002817326937614878,0.0002817326937614878,0.0
S37393,0000000_4_24_18,2,0.8792778912281967,0.12072210877180334,0.000992492315437462,0.00011981576525942024,0.00011981576525942024,0.0
S37395,0000000_1_39_22,2,0.8773110237251295,0.12268897627487052,0.0009927952995666962,0.00012180503895434136,0.00012180503895434136,0.0
S37396,0000000_24_53_24,2,0.8763144244157973,0.12368557558420268,0.0009926318443273905,0.00012277424100884195,0.00012277424100884195,0.0
S37398,0000000_17_40_27,2,0.8044180039203264,0.19558199607967364,0.000990061953023939,0.00019363829301496206,0.00019363829301496206,0.0
S37399,0000025_8_33_23,2,0.4057572193077145,0.5942427806922854,0.0009948756263878202,0.0005911976586676775,0.0005911976586676775,0.0
S37403,0000022_3_25_16,2,0.34878870899645287,0.6512112910035471,0.000995519534754719,0.0006482935614468712,0.0006482935614468712,0.0
S37406,0000022_10_53_14,2,0.6617480297306902,0.33825197026930975,0.0009877051230229598,0.00033409320390760715,0.00033409320390760715,0.0
S37410,0000002_8_36_25,2,0.4090489375943652,0.5909510624056348,0.0009971080469185563,0.0005892420596597284,0.0005892420596597284,0.0
S37412,0000023_15_18_24,2,0.23672970159893214,0.7632702984010679,0.0009956598400647965,0.0007599575832322167,0.0007599575832322167,0.0
S37413,0000000_11_28_20,2,0.8734070491771381,0.12659295082286193,0.0009903898966569676,0.0001253763794829548,0.0001253763794829548,0.0
S37414,0000023_12_31_29,2,0.21107217286731603,0.788927827132684,0.0009953009088506661,0.0007852205833627416,0.0007852205833627416,0.0
S37417,0000024_14_19_16,2,0.12801879706423974,0.8719812029357603,0.0010002032760226083,0.0008721584558064822,0.0008721584558064822,0.0
S37418,0000024_14_45_15,2,0.13410483335706436,0.8658951666429356,0.0010050933915566108,0.0008703055097736248,0.0008703055097736248,0.0
S37419,0000024_18_20_18,2,0.1585699992312486,0.8414300007687514,0.0009828989924340018,0.0008270406999593471,0.0008270406999593471,0.0
S37420,0000024_14_36_15,2,0.15297654942180616,0.8470234505781938,0.0010055682867303763,0.000851739920018366,0.000851739920018366,0.0
S37422,0000021_22_41_28,2,0.274208299003021,0.725791700996979,0.0009831962429659002,0.0007135956735960597,0.0007135956735960597,0.0
S37423,0000011_17_59_21,2,0.32413442742559145,0.6758655725744085,0.000991956218667581,0.0006704290576985098,0.0006704290576985098,0.0
S37424,0000012_5_34_19,2,0.18657019718001255,0.8134298028199874,0.0010010662752703617,0.0008142971429029096,0.0008142971429029096,0.0
S37425,0000012_5_54_16,2,0.1998538315603125,0.8001461684396876,0.0009954245042017122,0.0007964851030079757,0.0007964851030079757,0.0
S37426,0000011_12_43_14,2,0.22820467758693716,0.7717953224130628,0.0010093423479127803,0.0007790057028325021,0.0007790057028325021,0.0
S37428,0000015_19_26_20,2,0.2136860040409619,0.7863139959590381,0.001008561699171429,0.0007930461798467235,0.0007930461798467235,0.0
S37429,0000013_8_33_31,2,0.17754452315096225,0.8224554768490377,0.0009985873370879329,0.0008212936245000666,0.0008212936245000666,0.0
S37432,0000013_16_47_27,2,0.1811809827420835,0.8188190172579165,0.0009880529937763987,0.0008090365813627331,0.0008090365813627331,0.0
S37434,0000013_7_45_19,2,0.19440551061563185,0.8055944893843682,0.0009881229665042286,0.0007960264166499411,0.0007960264166499411,0.0
S37435,0000013_5_46_26,2,0.16987703379560118,0.8301229662043988,0.000990015149639241,0.0008218343126058185,0.0008218343126058185,0.0
S37438,0000013_4_64_21,2,0.19437303962198013,0.8056269603780198,0.0010021634641818075,0.0008073699054506961,0.0008073699054506961,0.0
S37440,0000021_17_49_24,2,0.5402705570037477,0.4597294429962523,0.0009799520638057054,0.0004505128164564248,0.0004505128164564248,0.0
S37441,0000021_3_61_18,2,0.6128525677864882,0.3871474322135118,0.0010024935964507774,0.00038811282167640695,0.00038811282167640695,0.0
S37442,0000021_3_28_17,2,0.640240336458366,0.359759663541634,0.000998868773027176,0.00035935269370650165,0.00035935269370650165,0.0
S37443,0000021_3_57_18,2,0.5951431233549793,0.4048568766450207,0.0010110061789484646,0.00040931280387789226,0.00040931280387789226,0.0
S37447,0000006_17_49_14,2,0.3655446098589783,0.6344553901410217,0.0010019174174216116,0.0006356719059593134,0.0006356719059593134,0.0
S37448,0000004_4_32_28,2,0.12559467127286622,0.8744053287271338,0.0009976282628695727,0.0008723314691419481,0.0008723314691419481,0.0
S37449,0000006_23_19_20,2,0.11876623942684851,0.8812337605731515,0.001001709944962349,0.0008827406218026954,0.0008827406218026954,0.0
S37451,0000024_20_63_23,2,0.14988500797116164,0.8501149920288383,0.0009889669018480266,0.00084073558988132,0.00084073558988132,0.0
S37454,0000024_22_46_28,2,0.2572600726132,0.7427399273868001,0.0010045907469327727,0.0007461496584302988,0.0007461496584302988,0.0
S37456,0000024_23_40_16,2,0.16080941934392193,0.8391905806560781,0.0010025752361409335,0.0008413516945685146,0.0008413516945685146,0.0
S37457,0000024_4_32_22,2,0.13564347828907927,0.8643565217109207,0.0009959369861632904,0.000860844629203359,0.000860844629203359,0.0
S37458,0000024_3_32_29,2,0.1359939373576765,0.8640060626423235,0.0010116545951302119,0.0008740757034924683,0.0008740757034924683,0.0
S37459,0000002_8_30_17,2,0.49560902532426193,0.504390974675738,0.0009922395216339743,0.0005004766594287483,0.0005004766594287483,0.0
S37463,0000002_9_42_19,2,0.5239452735161305,0.4760547264838695,0.0009798389055498578,0.00046645694217979156,0.00046645694217979156,0.0
S37464,0000002_11_48_29,2,0.34252419897287667,0.6574758010271233,0.0009874910800993703,0.0006492514888954727,0.0006492514888954727,0.0
S37465,0000002_11_20_25,2,0.3145175348038781,0.6854824651961219,0.0009995539951931991,0.0006851767367216668,0.0006851767367216668,0.0
S37466,0000002_14_36_19,2,0.3424261393252338,0.6575738606747662,0.0009836278675184678,0.0006468079743114063,0.0006468079743114063,0.0
S37467,0000002_22_47_31,2,0.4606122132601659,0.5393877867398341,0.0009885433097623578,0.0005332081879491884,0.0005332081879491884,0.0
S37469,0000020_24_18_24,2,0.2787514537793327,0.7212485462206673,0.0009761169643809969,0.0007040229415011249,0.0007040229415011249,0.0
S37471,0000020_1_54_16,2,0.16749204095143996,0.83250795904856,0.0009916472411116884,0.000825554220794027,0.000825554220794027,0.0
S37475,0000025_1_46_15,2,0.321933803630439,0.678066196369561,0.000987354517970122,0.000669491722468302,0.000669491722468302,0.0
S37478,0000006_4_54_26,2,0.3188073726766091,0.6811926273233909,0.000987497486510426,0.0006726760073112819,0.0006726760073112819,0.0
S37479,0000006_4_34_19,2,0.19412322287399744,0.8058767771260026,0.0009935509904327683,0.0008006796700803071,0.0008006796700803071,0.0
S37481,0000006_4_15_24,2,0.30548339248776957,0.6945166075122304,0.000997707515174468,0.0006929244387284286,0.0006929244387284286,0.0
S37482,0000006_17_50_30,2,0.3824016119862766,0.6175983880137235,0.0010055382449822598,0.0006210187991871922,0.0006210187991871922,0.0
S37485,0000006_23_64_21,2,0.2091695064486951,0.7908304935513049,0.0009952955511245312,0.000787110071925231,0.000787110071925231,0.0027965338735088
S37488,0000012_17_34_12,2,0.25119022708463296,0.7488097729153671,0.0010031468390711061,0.0007511661567656033,0.0007511661567656033,0.0
S37491,0000012_11_23_22,2,0.20870915804560947,0.7912908419543905,0.0010050433046770084,0.000795281562758493,0.000795281562758493,0.0
S37492,0000012_15_33_14,2,0.49036749012648667,0.5096325098735133,0.0009794340255228817,0.0004991514206827449,0.0004991514206827449,0.0
S37493,0000012_15_40_28,2,0.5486307814048991,0.45136921859510093,0.0009952893188591222,0.0004492429621294922,0.0004492429621294922,0.0
S37495,0000012_11_43_19,2,0.21194473027406072,0.7880552697259393,0.0009914518871521508,0.0007813188843499797,0.0007813188843499797,0.0084572712112445
S37496,0000011_24_47_19,2,0.5678686561938311,0.4321313438061689,0.0010020597400159058,0.00043302142202713363,0.00043302142202713363,0.0
S37500,0000012_15_44_16,2,0.4615618631025547,0.5384381368974454,0.0009905405984874725,0.0005333448343708752,0.0005333448343708752,0.0
S37501,0000012_17_31_28,2,0.26031664327280835,0.7396833567271917,0.0009986136270257145,0.0007386578797118963,0.0007386578797118963,0.0
S37503,0000012_21_37_27,2,0.5822608359460604,0.4177391640539396,0.000989053765577987,0.00041316649323694946,0.00041316649323694946,0.0
S37504,0000012_17_18_22,2,0.22065585465873402,0.779344145341266,0.000994861557999096,0.0007753395306516858,0.0007753395306516858,0.0
S37505,0000012_20_46_13,2,0.3160444728541936,0.6839555271458064,0.000989056001755548,0.0006764703190574395,0.0006764703190574395,0.0
S37507,0000012_11_24_15,2,0.18840667631200633,0.8115933236879936,0.0010072522842450474,0.0008174792291627617,0.0008174792291627617,0.0
S37511,0000012_20_51_27,2,0.3235952408521661,0.6764047591478339,0.0009952374881988606,0.0006731833735000455,0.0006731833735000455,0.0
S37514,0000011_23_54_22,2,0.533028095507525,0.46697190449247505,0.0009878859788158612,0.0004613149969490556,0.0004613149969490556,0.0
S37515,0000011_23_49_14,2,0.49319363024475615,0.5068063697552438,0.001000634517883448,0.0005071279474602989,0.0005071279474602989,0.0
S37516,0000011_19_35_31,2,0.399857890439778,0.600142109560222,0.0010043520390445528,0.0006027539514533083,0.0006027539514533083,0.0
S37517,0000012_21_33_26,2,0.5504231062411292,0.4495768937588708,0.0009875466166377213,0.0004439781403500691,0.0004439781403500691,0.0
S37520,0000001_9_37_28,2,0.6088786537403645,0.39112134625963546,0.0009959856608309395,0.0003895512525194897,0.0003895512525194897,0.0
S37523,0000001_19_41_23,2,0.5533374401203806,0.44666255987961945,0.0009996027320730051,0.00044648511517038987,0.00044648511517038987,0.0
S37526,0000008_15_40_12,2,0.34732212075136976,0.6526778792486303,0.0009982146589354885,0.0006515126266289095,0.0006515126266289095,0.0056439432653107
S37528,0000008_14_30_17,2,0.20925821919858847,0.7907417808014116,0.001001357592230059,0.0007918152856990106,0.0007918152856990106,0.0
S37531,0000001_11_35_20,2,0.5007692313997062,0.4992307686002938,0.00100154195744469,0.0005000005612005553,0.0005000005612005553,0.0
S37532,0000008_15_46_31,2,0.35767698366374995,0.6423230163362501,0.0009813395263335966,0.0006303369646045827,0.0006303369646045827,0.0028270279801823
S37536,0000001_11_30_16,2,0.65637478624557,0.34362521375443,0.0010054283457914834,0.00034549053023736145,0.00034549053023736145,0.0027830975820089
S37538,0000003_5_42_28,2,0.2619887428158494,0.7380112571841506,0.0009972341783381254,0.0007359700496623234,0.0007359700496623234,0.0
S37540,0000003_19_16_22,2,0.23542176593783903,0.764578234062161,0.0009829709969671344,0.0007515582289954534,0.0007515582289954534,0.0
S37541,0000003_21_39_27,2,0.151046521022599,0.848953478977401,0.000993137279317139,0.000843127348378436,0.000843127348378436,0.0
S37542,0000005_19_20_18,2,0.18010111279048677,0.8198988872095132,0.0010067513116678844,0.0008254342801332162,0.0008254342801332162,0.0
S37544,0000005_22_34_22,2,0.17492415195472566,0.8250758480452743,0.0010086671516116995,0.0008322269055114343,0.0008322269055114343,0.0
S37546,0000003_5_25_22,2,0.13428358288209488,0.8657164171179051,0.001009860395457292,0.0008742527233445576,0.0008742527233445576,0.0
S37548,0000003_14_45_14,2,0.14077192940572908,0.859228070594271,0.000993575976645916,0.0008537083694022889,0.0008537083694022889,0.0
S37549,0000005_19_46_18,2,0.17424654712025747,0.8257534528797426,0.001002229356169437,0.0008275943514343538,0.0008275943514343538,0.0
S37551,0000003_16_37_20,2,0.17648213460507509,0.8235178653949249,0.0009945701609852524,0.0008190462959600619,0.0008190462959600619,0.0
S37552,0000003_20_17_17,2,0.1261880830752794,0.8738119169247206,0.0009945321461675796,0.0008690340410859492,0.0008690340410859492,0.0
S37553,0000005_19_31_14,2,0.30142588628233297,0.6985741137176671,0.0009954085738030937,0.0006953666622314632,0.0006953666622314632,0.0
S37555,0000003_13_37_27,2,0.48217527228799495,0.517824727712005,0.0009852744083637941,0.0005101994522325885,0.0005101994522325885,0.0
S37556,0000005_21_40_19,2,0.2260359541962537,0.7739640458037463,0.0010007965539925064,0.0007745805499544877,0.0007745805499544877,0.0
S37557,0000004_25_48_14,2,0.13035400559073576,0.8696459944092643,0.0009971175656124504,0.0008671392968899842,0.0008671392968899842,0.0
S37558,0000004_9_32_17,2,0.1515791575391052,0.8484208424608948,0.0010032543946566406,0.000851181938717182,0.000851181938717182,0.0
S37559,0000005_21_40_23,2,0.19512694645280246,0.8048730535471975,0.001016904896069414,0.0008184793488664848,0.0008184793488664848,0.0056180092804539
S37561,0000004_2_38_15,2,0.1592415054751197,0.8407584945248803,0.0009836883138495689,0.0008270443058338814,0.0008270443058338814,0.0
S37565,0000024_18_27_13,2,0.1307596686776591,0.8692403313223409,0.0010037679677143423,0.0008725156008267677,0.0008725156008267677,0.0
S37567,0000024_7_28_19,2,0.11607350827342829,0.8839264917265717,0.0010057774322601116,0.00088903331715544,0.00088903331715544,0.0
S37568,0000024_6_39_25,2,0.11901123961940627,0.8809887603805937,0.0009961474724965124,0.000877594726950964,0.000877594726950964,0.0
S37570,0000024_3_29_14,2,0.12458912849653465,0.8754108715034653,0.0010063078575410396,0.0008809328385707864,0.0008809328385707864,0.0027615713730066
S37572,0000024_17_55_16,2,0.16238510119353608,0.8376148988064639,0.0009973214433684331,0.0008353712998645667,0.0008353712998645667,0.0
S37573,0000024_18_24_28,2,0.14429343209527778,0.8557065679047222,0.0010016430406537067,0.0008571125285834336,0.0008571125285834336,0.0
S37577,0000024_22_47_31,2,0.16897553954613787,0.8310244604538621,0.0009883931486550273,0.000821378883077338,0.000821378883077338,0.0
S37578,0000024_22_39_28,2,0.16488610956855168,0.8351138904314483,0.000983101733787648,0.0008210019135933048,0.0008210019135933048,0.0
S37579,0000024_24_43_16,2,0.23503764910000152,0.7649623508999985,0.0009859254031863924,0.0007541958142334917,0.0007541958142334917,0.0
S37581,0000024_10_58_28,2,0.1423717810224264,0.8576282189775736,0.0010310001665442188,0.0008842148365989001,0.0008842148365989001,0.0
S37588,0000008_11_47_19,2,0.19522417350890822,0.8047758264910918,0.0009932623121255593,0.0007993534981632998,0.0007993534981632998,0.0
S37589,0000001_23_28_19,2,0.33894783597788325,0.6610521640221168,0.0009873280496928653,0.0006526753438492046,0.0006526753438492046,0.0
S37590,0000008_11_52_29,2,0.26857864094420225,0.7314213590557977,0.0009844512309284369,0.0007200486572498302,0.0007200486572498302,0.0
S37593,0000001_2_46_19,2,0.23654325537297127,0.7634567446270287,0.000984194409670906,0.0007513898600874702,0.0007513898600874702,0.0028001735318808
S37594,0000009_18_17_19,2,0.2177388650769546,0.7822611349230454,0.0009850773345947998,0.0007705877137470966,0.0007705877137470966,0.0
S37595,0000009_11_49_21,2,0.4005972623762762,0.5994027376237239,0.0009831796780522583,0.0005893205906005351,0.0005893205906005351,0.0028086712780867
S37596,0000001_1_52_14,2,0.357710738720021,0.642289261279979,0.000997413354556344,0.00064062788668878,0.00064062788668878,0.0
S37597,0000009_18_49_29,2,0.30116195896572523,0.6988380410342747,0.0009936222540667652,0.0006943810295600787,0.0006943810295600787,0.0
S37600,0000009_20_46_20,2,0.28398069669627596,0.7160193033037241,0.0009917086069142827,0.0007100825058030715,0.0007100825058030715,0.0
S37601,0000019_11_48_17,2,0.21068582419624735,0.7893141758037526,0.0009962373426241108,0.0007863442569982708,0.0007863442569982708,0.0027709479764274
S37602,0000009_11_43_17,2,0.3554365019640471,0.6445634980359529,0.0009798233829097771,0.0006315583871457468,0.0006315583871457468,0.0
S37603,0000001_22_35_22,2,0.27335123902851177,0.7266487609714882,0.000994658729720924,0.0007227675335411838,0.0007227675335411838,0.0
S37604,0000019_11_53_19,2,0.20880218200335246,0.7911978179966476,0.000994160463265117,0.0007865775892738969,0.0007865775892738969,0.0056073606480619
S37606,0000017_11_48_14,2,0.3124184590741997,0.6875815409258004,0.0009919583189426315,0.0006820522294727411,0.0006820522294727411,0.0056088794090927
S37607,0000017_6_33_20,2,0.21410529204328174,0.7858947079567182,0.000990977477571961,0.0007788039553281016,0.0007788039553281016,0.0
S37608,0000001_8_58_27,2,0.18857112417193256,0.8114288758280674,0.0009932057869557391,0.0008059158551754264,0.0008059158551754264,0.0028049620173151
S37609,0000001_20_35_12,2,0.34872999880876665,0.6512700011912333,0.000988621995578143,0.0006438598482378567,0.0006438598482378567,0.0
S37611,0000001_14_38_22,2,0.24673874022698586,0.7532612597730142,0.0009879905198368862,0.0007442149836161281,0.0007442149836161281,0.0050305680391918
S37613,0000017_3_53_25,2,0.17485864871980805,0.825141351280192,0.0009927990327673751,0.0008191995354473395,0.0008191995354473395,0.0
S37614,0000017_19_61_26,2,0.24516123263791045,0.7548387673620895,0.0009874297802441659,0.0007453502781761251,0.0007453502781761251,0.0
S37615,0000001_4_42_16,2,0.2522870006276539,0.7477129993723461,0.0009781009213370685,0.0007313387735817946,0.0007313387735817946,0.0
S37617,0000017_6_52_29,2,0.32194315999808265,0.6780568400019173,0.0009832542177520417,0.0006667022478075065,0.0006667022478075065,0.0
S37620,0000002_10_57_25,2,0.18210156115716467,0.8178984388428353,0.0009917610089252861,0.0008111597809051868,0.0008111597809051868,0.0
S37621,0000002_23_25_17,2,0.2948019985798136,0.7051980014201864,0.0009911863644428893,0.000698982643240066,0.000698982643240066,0.0050101816568882
S37624,0000002_20_26_20,2,0.28431940743385337,0.7156805925661467,0.0009921045723155092,0.0007100299882023471,0.0007100299882023471,0.0
S37625,0000002_18_42_22,2,0.24799717615696584,0.7520028238430342,0.0009827225237527173,0.0007390101129161967,0.0007390101129161967,0.0
S37626,0000024_20_44_22,2,0.10500286116397939,0.8949971388360206,0.001003327220938767,0.0008979749920564925,0.0008979749920564925,0.0
S37627,0000024_17_58_26,2,0.18296276141053286,0.8170372385894671,0.0009898461785446467,0.0008087411883464547,0.0008087411883464547,0.0
S37629,0000024_6_48_16,2,0.26317987467637527,0.7368201253236247,0.0009956531886813529,0.000733617307263061,0.000733617307263061,0.0
S37632,0000017_19_22_26,2,0.2628110908609968,0.7371889091390031,0.0009846321766502377,0.000725859920207951,0.000725859920207951,0.0
S37633,0000017_6_24_21,2,0.20298527219532228,0.7970147278046777,0.0009888902918236042,0.0007881601267664783,0.0007881601267664783,0.0
S37634,0000017_9_48_26,2,0.2808511260699967,0.7191488739300034,0.0009924134322828629,0.0007136930022992305,0.0007136930022992305,0.0
S37635,0000020_8_41_17,2,0.5753976111410848,0.4246023888589152,0.0009853268495751799,0.0004183721341364504,0.0004183721341364504,0.0
S37636,0000019_11_39_17,2,0.2474520894432853,0.7525479105567147,0.0009889674568209828,0.0007442453932392186,0.0007442453932392186,0.0
S37638,0000009_20_58_15,2,0.3032069011363968,0.6967930988636032,0.0009944787351021218,0.0006929459195857638,0.0006929459195857638,0.0
S37639,0000001_1_30_23,2,0.19457940258032078,0.8054205974196792,0.0010003792783755028,0.000805726076035465,0.000805726076035465,0.0
S37640,0000003_23_45_19,2,0.11665977275310194,0.8833402272468981,0.0009864612605811917,0.0008713809140920515,0.0008713809140920515,0.0
S37641,0000003_15_42_16,2,0.15450715622108968,0.8454928437789103,0.000994172471214641,0.0008405657098939737,0.0008405657098939737,0.0
S37642,0000005_18_59_27,2,0.2422981858198523,0.7577018141801477,0.0009953984322515449,0.0007542151979490704,0.0007542151979490704,0.0
S37643,0000005_18_57_28,2,0.15930399030230197,0.8406960096976981,0.0009973665445402258,0.0008384820742009493,0.0008384820742009493,0.0
S37644,0000005_6_21_15,2,0.28487580794808026,0.7151241920519198,0.0010017670489219136,0.0007163878514845195,0.0007163878514845195,0.0
S37645,0000003_18_52_20,2,0.13652433295850655,0.8634756670414935,0.0009944425416979412,0.000858676937027068,0.000858676937027068,0.0
S37646,0000005_18_43_24,2,0.15610868089892588,0.8438913191010742,0.0009956128077774251,0.0008401890056692155,0.0008401890056692155,0.0
S37650,0000006_24_55_23,2,0.17904530178823996,0.82095469821176,0.0010002674747253406,0.0008211742828441814,0.0008211742828441814,0.0
S37652,0000005_13_16_21,2,0.1825954153892691,0.817404584610731,0.0009861913896674233,0.0008061173632177796,0.0008061173632177796,0.0
S37653,0000006_21_43_29,2,0.26493095160342933,0.7350690483965707,0.0009857703171927664,0.0007246092489964725,0.0007246092489964725,0.0
S37654,0000006_21_53_19,2,0.22683453866550993,0.77316546133449,0.000993354874397287,0.0007680276797322427,0.0007680276797322427,0.0
S37656,0000006_5_51_13,2,0.1761314183808647,0.8238685816191353,0.0009944236153602002,0.0008192743735153808,0.0008192743735153808,0.0
S37657,0000005_7_49_25,2,0.16815681940646915,0.8318431805935309,0.0010106645481141809,0.0008407144122164239,0.0008407144122164239,0.0
S37658,0000020_10_32_31,2,0.7927508277989205,0.20724917220107952,0.0009992828134007,0.0002071005358720609,0.0002071005358720609,0.0
S37660,0000020_10_61_24,2,0.8495985184511268,0.15040148154887323,0.0009821256442849064,0.0001477131519675916,0.0001477131519675916,0.0
S37662,0000001_10_33_23,2,0.5877458029453606,0.4122541970546394,0.000996933922950291,0.000410990193922404,0.000410990193922404,0.0
S37664,0000009_7_25_28,2,0.5702051756413884,0.4297948243586116,0.0009837000586278427,0.0004227891939195096,0.0004227891939195096,0.0
S37665,0000009_1_38_16,2,0.43149097342795384,0.5685090265720462,0.0009969866782980374,0.000566795925984515,0.000566795925984515,0.0
S37666,0000001_11_22_25,2,0.5087058296431407,0.4912941703568593,0.000996954811686945,0.0004897980870910165,0.0004897980870910165,0.0
S37667,0000001_10_17_17,2,0.6044594325059142,0.39554056749408584,0.001002615046819229,0.00039657492459698726,0.00039657492459698726,0.0
S37669,0000019_9_17_23,2,0.7890015019657218,0.21099849803427817,0.0010010370767889144,0.00021121731967908532,0.00021121731967908532,0.0
S37672,0000017_25_59_20,2,0.8275057471660106,0.17249425283398945,0.0009841998668097783,0.00016976882066466463,0.00016976882066466463,0.0
S37673,0000001_2_59_27,2,0.2834906659292407,0.7165093340707593,0.0009966331338580115,0.0007140969430534578,0.0007140969430534578,0.0
S37674,0000017_6_53_22,2,0.21300781426105733,0.7869921857389427,0.0009938053842804468,0.0007821170715739987,0.0007821170715739987,0.0
S37675,0000026_14_62_23,2,0.2874964084791226,0.7125035915208774,0.0010049751401796838,0.0007160483967672219,0.0007160483967672219,0.0
S37676,0000026_9_18_26,2,0.3987507141599702,0.6012492858400298,0.001001675647939427,0.0006022567679669295,0.0006022567679669295,0.0050466587463571
S37677,0000026_11_33_24,2,0.2633541844573627,0.7366458155426373,0.0010090141004495796,0.0007432860149197011,0.0007432860149197011,0.0
S37678,0000026_11_32_31,2,0.45413086323623986,0.5458691367637601,0.00099945831896395,0.0005455734498042102,0.0005455734498042102,0.0
S37679,0000026_11_26_20,2,0.2619746501025397,0.7380253498974603,0.0010045938465783448,0.0007414157251258184,0.0007414157251258184,0.0
S37680,0000026_14_49_14,2,0.30720877351809783,0.6927912264819022,0.0010030973156847111,0.0006949370196139148,0.0006949370196139148,0.0
S37681,0000023_2_20_19,2,0.22283140385317157,0.7771685961468284,0.000989015962691274,0.0007686321472915814,0.0007686321472915814,0.0
S37682,0000023_4_46_15,2,0.21499953313985487,0.7850004668601451,0.000995956647606436,0.0007818264333435173,0.0007818264333435173,0.0
S37683,0000023_1_48_19,2,0.2220025281399545,0.7779974718600455,0.00098241687473969,0.0007643178448601259,0.0007643178448601259,0.0
S37684,0000023_4_34_30,2,0.2504641492554551,0.7495358507445449,0.0009896074894033434,0.0007417462914731082,0.0007417462914731082,0.0
S37685,0000026_1_38_12,2,0.7536553007916071,0.24634469920839286,0.0009940149583815639,0.0002448703159311495,0.0002448703159311495,0.0
S37687,0000022_16_52_21,2,0.8209439850934491,0.17905601490655088,0.0010046021296044108,0.00017988005389360013,0.00017988005389360013,0.0
S37688,0000022_19_57_28,2,0.8462778268738734,0.15372217312612657,0.0009960770473449202,0.0001531191283189168,0.0001531191283189168,0.0
S37689,0000022_21_60_18,2,0.8018829640844496,0.1981170359155504,0.0010084454859836415,0.0001997902305654958,0.0001997902305654958,0.0
S37691,0000022_23_48_20,2,0.8641497257547868,0.13585027424521323,0.0009940220879661186,0.00013503817325599668,0.00013503817325599668,0.0
S37693,0000022_19_15_25,2,0.8405063609850173,0.1594936390149827,0.0010053409025490296,0.00016034547899815182,0.00016034547899815182,0.0
S37695,0000026_1_31_16,2,0.8984454777138954,0.10155452228610462,0.000999460122449333,0.00010149969527935363,0.00010149969527935363,0.0
S37697,0000026_3_34_18,2,0.855978096421799,0.144021903578201,0.0009925223535680635,0.00014294495870478875,0.00014294495870478875,0.0
S37698,0000026_3_63_21,2,0.8529675200223378,0.14703247997766222,0.0009916364319199856,0.0001458027638213957,0.0001458027638213957,0.0
S37699,0000022_16_26_29,2,0.7627947357025414,0.23720526429745858,0.0009958253130416344,0.0002362150065741403,0.0002362150065741403,0.0
S37701,0000020_16_34_28,2,0.7340415634226675,0.26595843657733254,0.0009948568497430658,0.000264590572375916,0.000264590572375916,0.0
S37703,0000020_16_35_12,2,0.7207956141847023,0.2792043858152977,0.0009975033800926423,0.00027850731858744966,0.00027850731858744966,0.0
S37704,0000020_4_41_27,2,0.5823143940168543,0.41768560598314575,0.0009927803325362463,0.000414670054803551,0.000414670054803551,0.0
S37705,0000020_19_28_19,2,0.32982134950091363,0.6701786504990863,0.000982892324333583,0.0006587134515077909,0.0006587134515077909,0.0
S37706,0000018_25_18_20,2,0.38638935409017305,0.613610645909827,0.0009899737385312463,0.0006074584251339241,0.0006074584251339241,0.0
