date,syn_lot_id,src_run_id,src_wafer_no,pred_yield
2026-04-04,1271,36,15,29.1667
2026-04-04,1271,36,23,0.0
2026-04-04,1271,36,23,0.0
2026-04-04,1271,36,18,10.5263
2026-04-04,1271,36,19,8.6957
2026-04-04,1271,36,17,12.5
2026-04-04,1272,64,23,12.5
2026-04-04,1272,64,10,7.6923
2026-04-04,1272,64,14,4.7619
2026-04-04,1272,64,9,11.7647
2026-04-04,1272,64,23,12.5
2026-04-04,1272,64,3,6.6667
2026-04-04,1272,64,18,11.1111
2026-04-04,1272,64,16,21.7391
2026-04-04,1273,1,10,100.0
2026-04-04,1273,1,11,98.0392
2026-04-04,1273,1,22,98.4127
2026-04-04,1273,1,5,98.3871
2026-04-04,1273,1,4,96.7213
2026-04-04,1273,1,12,98.2456
2026-04-04,1273,1,1,98.3333
2026-04-04,1273,1,7,100.0
2026-04-04,1274,14,5,21.2121
2026-04-04,1274,14,22,100.0
2026-04-04,1274,14,24,100.0
2026-04-04,1274,14,5,21.2121
2026-04-04,1274,14,6,68.9655
2026-04-04,1274,14,24,100.0
2026-04-04,1274,14,12,93.1034
2026-04-04,1274,14,10,25.0
2026-04-04,1275,68,10,45.0
2026-04-04,1275,68,12,26.3158
2026-04-04,1275,68,18,54.1667
2026-04-04,1275,68,19,90.9091
2026-04-04,1275,68,24,100.0
2026-04-04,1275,68,22,100.0
2026-04-04,1275,68,20,62.5
2026-04-04,1275,68,18,54.1667
2026-04-04,1275,68,18,54.1667
2026-04-04,1275,68,23,100.0
2026-04-04,1275,68,12,26.3158
2026-04-04,1275,68,23,100.0
2026-04-04,1275,68,24,100.0
2026-04-04,1275,68,14,94.1176
2026-04-04,1276,35,21,46.4286
2026-04-04,1276,35,10,55.5556
2026-04-04,1276,35,5,47.0588
2026-04-04,1276,35,22,100.0
2026-04-04,1276,35,3,64.7059
2026-04-04,1276,35,10,55.5556
2026-04-04,1276,35,16,56.25
2026-04-04,1276,35,23,33.3333
2026-04-04,1276,35,21,46.4286
2026-04-04,1277,32,25,62.5
2026-04-04,1277,32,5,68.4211
2026-04-04,1277,32,16,19.2308
2026-04-04,1277,32,13,36.8421
2026-04-04,1277,32,19,32.0
2026-04-04,1277,32,5,68.4211
2026-04-04,1277,32,17,32.0
2026-04-04,1277,32,5,68.4211
2026-04-04,1277,32,14,5.2632
2026-04-04,1277,32,12,14.2857
2026-04-04,1277,32,17,32.0
2026-04-04,1277,32,14,5.2632
2026-04-04,1278,7,1,51.1111
2026-04-04,1278,7,24,75.7576
2026-04-04,1278,7,4,85.5072
2026-04-04,1278,7,16,68.75
2026-04-04,1278,7,24,75.7576
2026-04-04,1278,7,24,75.7576
2026-04-04,1278,7,3,54.9296
2026-04-04,1279,69,6,69.5652
2026-04-04,1279,69,16,81.8182
2026-04-04,1279,69,17,100.0
2026-04-04,1279,69,20,100.0
2026-04-04,1279,69,10,41.6667
2026-04-04,1279,69,2,25.0
2026-04-04,1279,69,20,100.0
2026-04-04,1279,69,2,25.0
2026-04-04,1279,69,16,81.8182
2026-04-04,1280,83,11,100.0
2026-04-04,1280,83,14,100.0
2026-04-04,1280,83,17,100.0
2026-04-04,1280,83,14,100.0
2026-04-04,1280,83,8,90.0
2026-04-04,1280,83,11,100.0
2026-04-04,1280,83,9,100.0
2026-04-04,1280,83,11,100.0
2026-04-04,1280,83,3,100.0
2026-04-04,1281,37,3,88.8889
2026-04-04,1281,37,6,75.0
2026-04-04,1281,37,2,63.1579
2026-04-04,1281,37,24,39.1304
2026-04-04,1281,37,14,50.0
2026-04-04,1281,37,5,100.0
2026-04-04,1282,33,5,23.5294
2026-04-04,1282,33,9,10.5263
2026-04-04,1282,33,5,23.5294
2026-04-04,1282,33,3,28.5714
2026-04-04,1282,33,3,28.5714
2026-04-04,1282,33,4,22.2222
2026-04-04,1282,33,3,28.5714
2026-04-04,1282,33,22,85.1852
2026-04-04,1282,33,10,21.0526
2026-04-04,1283,63,11,75.8621
2026-04-04,1283,63,5,61.5385
2026-04-04,1283,63,1,46.4286
2026-04-04,1283,63,10,84.6154
2026-04-04,1283,63,23,47.619
2026-04-04,1283,63,10,84.6154
2026-04-04,1283,63,10,84.6154
2026-04-04,1283,63,5,61.5385
2026-04-04,1283,63,4,93.75
2026-04-04,1284,7,21,44.5946
2026-04-04,1284,7,21,44.5946
2026-04-04,1284,7,22,92.5373
2026-04-04,1284,7,1,51.1111
2026-04-04,1284,7,3,54.9296
2026-04-04,1284,7,21,44.5946
2026-04-04,1284,7,1,51.1111
2026-04-04,1284,7,24,75.7576
2026-04-04,1284,7,21,44.5946
2026-04-04,1284,7,11,70.5882
2026-04-04,1285,10,10,96.6667
2026-04-04,1285,10,13,63.6364
2026-04-04,1285,10,3,96.7742
2026-04-04,1285,10,1,92.6471
2026-04-04,1285,10,18,61.1111
2026-04-04,1285,10,16,87.1429
2026-04-04,1285,10,3,96.7742
2026-04-04,1285,10,20,98.3333
2026-04-04,1285,10,20,98.3333
2026-04-04,1285,10,10,96.6667
2026-04-04,1286,14,17,86.2069
2026-04-04,1286,14,16,76.7857
2026-04-04,1286,14,25,100.0
2026-04-04,1286,14,2,28.5714
2026-04-04,1286,14,2,28.5714
2026-04-04,1286,14,20,100.0
2026-04-04,1286,14,13,54.1667
2026-04-04,1286,14,1,29.0909
2026-04-04,1286,14,8,62.7119
2026-04-04,1287,51,15,100.0
2026-04-04,1287,51,19,100.0
2026-04-04,1287,51,9,100.0
2026-04-04,1287,51,14,100.0
2026-04-04,1287,51,23,100.0
2026-04-04,1287,51,14,100.0
2026-04-04,1287,51,21,100.0
2026-04-04,1287,51,5,100.0
2026-04-04,1287,51,15,100.0
2026-04-04,1287,51,22,100.0
2026-04-04,1287,51,18,100.0
2026-04-04,1287,51,20,100.0
2026-04-04,1288,20,11,100.0
2026-04-04,1288,20,14,98.6667
2026-04-04,1288,20,14,98.6667
2026-04-04,1288,20,11,100.0
2026-04-04,1288,20,11,100.0
2026-04-04,1288,20,11,100.0
2026-04-04,1288,20,11,100.0
2026-04-04,1288,20,11,100.0
2026-04-04,1288,20,9,100.0
2026-04-04,1288,20,14,98.6667
2026-04-04,1289,35,4,91.3043
2026-04-04,1289,35,22,100.0
2026-04-04,1289,35,24,85.0
2026-04-04,1289,35,11,53.5714
2026-04-04,1289,35,17,81.25
2026-04-04,1289,35,1,33.3333
2026-04-04,1289,35,4,91.3043
2026-04-04,1289,35,22,100.0
2026-04-04,1289,35,24,85.0
2026-04-04,1289,35,21,46.4286
2026-04-04,1289,35,5,47.0588
2026-04-04,1290,17,8,78.5714
2026-04-04,1290,17,9,20.0
2026-04-04,1290,17,17,60.7843
2026-04-04,1290,17,2,72.0588
2026-04-04,1290,17,2,72.0588
2026-04-05,1271,36,6,3.4483
2026-04-05,1271,36,9,0.0
2026-04-05,1271,36,14,4.5455
2026-04-05,1271,36,20,16.0
2026-04-05,1271,36,12,27.7778
2026-04-05,1271,36,23,0.0
2026-04-05,1271,36,17,12.5
2026-04-05,1271,36,1,76.4706
2026-04-05,1272,64,2,22.7273
2026-04-05,1272,64,18,11.1111
2026-04-05,1272,64,21,0.0
2026-04-05,1272,64,12,21.4286
2026-04-05,1272,64,20,13.6364
2026-04-05,1272,64,18,11.1111
2026-04-05,1272,64,9,11.7647
2026-04-05,1272,64,8,20.0
2026-04-05,1272,64,20,13.6364
2026-04-05,1273,1,2,98.5294
2026-04-05,1273,1,5,98.3871
2026-04-05,1274,14,24,100.0
2026-04-05,1274,14,6,68.9655
2026-04-05,1274,14,17,86.2069
2026-04-05,1274,14,16,76.7857
2026-04-05,1274,14,22,100.0
2026-04-05,1274,14,7,29.6875
2026-04-05,1274,14,23,100.0
2026-04-05,1274,14,7,29.6875
2026-04-05,1274,14,2,28.5714
2026-04-05,1275,68,10,45.0
2026-04-05,1275,68,14,94.1176
2026-04-05,1275,68,25,89.4737
2026-04-05,1275,68,21,100.0
2026-04-05,1275,68,23,100.0
2026-04-05,1276,35,24,85.0
2026-04-05,1276,35,21,46.4286
2026-04-05,1276,35,21,46.4286
2026-04-05,1276,35,24,85.0
2026-04-05,1276,35,16,56.25
2026-04-05,1276,35,4,91.3043
2026-04-05,1276,35,21,46.4286
2026-04-05,1276,35,23,33.3333
2026-04-05,1276,35,5,47.0588
2026-04-05,1277,32,5,68.4211
2026-04-05,1277,32,18,26.9231
2026-04-05,1277,32,19,32.0
2026-04-05,1277,32,12,14.2857
2026-04-05,1277,32,23,39.1304
2026-04-05,1277,32,25,62.5
2026-04-05,1278,7,24,75.7576
2026-04-05,1278,7,17,91.3043
2026-04-05,1278,7,24,75.7576
2026-04-05,1278,7,23,48.2143
2026-04-05,1278,7,1,51.1111
2026-04-05,1278,7,16,68.75
2026-04-05,1279,69,15,100.0
2026-04-05,1279,69,21,100.0
2026-04-05,1279,69,5,86.3636
2026-04-05,1279,69,10,41.6667
2026-04-05,1279,69,6,69.5652
2026-04-05,1279,69,2,25.0
2026-04-05,1279,69,2,25.0
2026-04-05,1279,69,8,38.8889
2026-04-05,1280,83,11,100.0
2026-04-05,1280,83,1,100.0
2026-04-05,1280,83,14,100.0
2026-04-05,1280,83,11,100.0
2026-04-05,1280,83,8,90.0
2026-04-05,1280,83,9,100.0
2026-04-05,1280,83,1,100.0
2026-04-05,1280,83,11,100.0
2026-04-05,1280,83,17,100.0
2026-04-05,1280,83,11,100.0
2026-04-05,1281,37,5,100.0
2026-04-05,1281,37,24,39.1304
2026-04-05,1281,37,24,39.1304
2026-04-05,1281,37,9,100.0
2026-04-05,1281,37,12,88.2353
2026-04-05,1281,37,4,45.4545
2026-04-05,1281,37,3,88.8889
2026-04-05,1281,37,22,68.0
2026-04-05,1282,33,16,20.0
2026-04-05,1282,33,21,36.3636
2026-04-05,1282,33,14,24.1379
2026-04-05,1282,33,5,23.5294
2026-04-05,1282,33,20,100.0
2026-04-05,1282,33,4,22.2222
2026-04-05,1282,33,19,32.1429
2026-04-05,1282,33,11,17.6471
2026-04-05,1282,33,5,23.5294
2026-04-05,1282,33,21,36.3636
2026-04-05,1282,33,7,48.0
2026-04-05,1283,63,4,93.75
2026-04-05,1283,63,22,100.0
2026-04-05,1283,63,22,100.0
2026-04-05,1283,63,11,75.8621
2026-04-05,1283,63,17,100.0
2026-04-05,1283,63,1,46.4286
2026-04-05,1283,63,11,75.8621
2026-04-05,1283,63,21,47.3684
2026-04-05,1283,63,5,61.5385
2026-04-05,1283,63,10,84.6154
2026-04-05,1283,63,23,47.619
2026-04-05,1283,63,23,47.619
2026-04-05,1284,7,17,91.3043
2026-04-05,1284,7,5,50.8475
2026-04-05,1284,7,21,44.5946
2026-04-05,1284,7,22,92.5373
2026-04-05,1285,10,11,96.2963
2026-04-05,1285,10,23,100.0
2026-04-05,1285,10,21,98.6486
2026-04-05,1285,10,9,92.2078
2026-04-05,1285,10,13,63.6364
2026-04-05,1285,10,24,97.2603
2026-04-05,1285,10,18,61.1111
2026-04-05,1285,10,13,63.6364
2026-04-05,1285,10,14,98.0392
2026-04-05,1286,14,16,76.7857
2026-04-05,1286,14,5,21.2121
2026-04-05,1286,14,17,86.2069
2026-04-05,1286,14,2,28.5714
2026-04-05,1286,14,10,25.0
2026-04-05,1286,14,18,100.0
2026-04-05,1286,14,25,100.0
2026-04-05,1286,14,20,100.0
2026-04-05,1286,14,12,93.1034
2026-04-05,1286,14,14,62.2951
2026-04-05,1287,51,17,100.0
2026-04-05,1287,51,11,100.0
2026-04-05,1287,51,19,100.0
2026-04-05,1287,51,13,100.0
2026-04-05,1287,51,6,95.8333
2026-04-05,1287,51,18,100.0
2026-04-05,1287,51,14,100.0
2026-04-05,1288,20,14,98.6667
2026-04-05,1288,20,14,98.6667
2026-04-05,1288,20,9,100.0
2026-04-05,1288,20,9,100.0
2026-04-05,1288,20,14,98.6667
2026-04-05,1288,20,5,100.0
2026-04-05,1288,20,5,100.0
2026-04-05,1288,20,5,100.0
2026-04-05,1289,35,10,55.5556
2026-04-05,1289,35,23,33.3333
2026-04-05,1289,35,4,91.3043
2026-04-05,1289,35,23,33.3333
2026-04-05,1289,35,16,56.25
2026-04-05,1289,35,4,91.3043
2026-04-05,1289,35,23,33.3333
2026-04-05,1290,17,11,100.0
2026-04-05,1290,17,6,46.1538
2026-04-05,1290,17,7,33.3333
2026-04-05,1290,17,19,45.3333
2026-04-05,1290,17,5,48.7805
2026-04-05,1290,17,17,60.7843
2026-04-05,1290,17,3,52.2388
2026-04-05,1290,17,3,52.2388
2026-04-05,1290,17,17,60.7843
2026-04-05,1290,17,3,52.2388
2026-04-05,1290,17,2,72.0588
2026-04-05,1290,17,3,52.2388
2026-04-05,1291,6,7,61.0169
2026-04-05,1291,6,18,5.9701
2026-04-05,1291,6,17,24.6154
2026-04-05,1291,6,22,97.1014
2026-04-05,1291,6,12,47.5
2026-04-05,1291,6,13,31.25
2026-04-05,1292,31,8,100.0
2026-04-05,1292,31,2,50.0
2026-04-05,1292,31,3,100.0
2026-04-05,1292,31,17,94.7368
2026-04-05,1292,31,21,88.8889
2026-04-05,1292,31,12,70.0
2026-04-05,1292,31,24,59.0909
2026-04-05,1293,64,10,7.6923
2026-04-05,1293,64,11,9.0909
2026-04-05,1293,64,18,11.1111
2026-04-05,1293,64,11,9.0909
2026-04-05,1293,64,19,22.2222
2026-04-05,1293,64,3,6.6667
2026-04-05,1293,64,17,18.75
2026-04-05,1293,64,5,0.0
2026-04-05,1294,35,5,47.0588
2026-04-05,1294,35,11,53.5714
2026-04-05,1294,35,17,81.25
2026-04-05,1294,35,4,91.3043
2026-04-05,1294,35,16,56.25
2026-04-05,1294,35,23,33.3333
2026-04-05,1294,35,5,47.0588
2026-04-05,1294,35,17,81.25
2026-04-05,1294,35,16,56.25
2026-04-05,1294,35,3,64.7059
2026-04-05,1294,35,21,46.4286
2026-04-05,1295,57,13,100.0
2026-04-05,1295,57,16,100.0
2026-04-05,1295,57,14,100.0
2026-04-05,1295,57,20,100.0
2026-04-05,1295,57,5,100.0
2026-04-05,1295,57,25,100.0
2026-04-05,1295,57,13,100.0
2026-04-05,1295,57,1,100.0
2026-04-05,1295,57,17,100.0
2026-04-05,1296,48,11,100.0
2026-04-05,1296,48,11,100.0
2026-04-05,1296,48,11,100.0
2026-04-05,1296,48,14,100.0
2026-04-05,1296,48,14,100.0
2026-04-05,1296,48,9,100.0
2026-04-05,1296,48,11,100.0
2026-04-05,1296,48,9,100.0
2026-04-05,1297,73,13,47.0588
2026-04-05,1297,73,17,40.0
2026-04-05,1297,73,19,64.7059
2026-04-05,1298,77,8,80.9524
2026-04-05,1298,77,19,100.0
2026-04-05,1298,77,2,72.7273
2026-04-05,1298,77,8,80.9524
2026-04-05,1298,77,16,100.0
2026-04-05,1298,77,2,72.7273
2026-04-05,1298,77,10,100.0
2026-04-05,1298,77,4,100.0
2026-04-05,1298,77,1,11.1111
2026-04-05,1299,5,8,54.6875
2026-04-05,1299,5,9,29.1667
2026-04-05,1299,5,5,27.1429
2026-04-05,1299,5,20,81.25
2026-04-05,1299,5,19,53.8462
2026-04-05,1299,5,5,27.1429
2026-04-05,1299,5,3,15.7895
2026-04-05,1299,5,10,19.7183
2026-04-05,1299,5,9,29.1667
2026-04-05,1300,77,10,100.0
2026-04-05,1300,77,8,80.9524
2026-04-05,1300,77,19,100.0
2026-04-05,1300,77,16,100.0
2026-04-05,1300,77,16,100.0
2026-04-05,1300,77,8,80.9524
2026-04-05,1300,77,6,100.0
2026-04-05,1300,77,1,11.1111
2026-04-05,1300,77,19,100.0
2026-04-06,1281,37,21,90.9091
2026-04-06,1281,37,11,19.0476
2026-04-06,1281,37,22,68.0
2026-04-06,1281,37,15,72.2222
2026-04-06,1281,37,9,100.0
2026-04-06,1281,37,5,100.0
2026-04-06,1281,37,6,75.0
2026-04-06,1281,37,14,50.0
2026-04-06,1281,37,15,72.2222
2026-04-06,1281,37,21,90.9091
2026-04-06,1281,37,21,90.9091
2026-04-06,1282,33,2,35.0
2026-04-06,1282,33,23,58.3333
2026-04-06,1282,33,21,36.3636
2026-04-06,1282,33,7,48.0
2026-04-06,1282,33,8,47.8261
2026-04-06,1283,63,3,40.7407
2026-04-06,1283,63,22,100.0
2026-04-06,1283,63,16,71.4286
2026-04-06,1283,63,3,40.7407
2026-04-06,1284,7,22,92.5373
2026-04-06,1284,7,5,50.8475
2026-04-06,1284,7,24,75.7576
2026-04-06,1284,7,16,68.75
2026-04-06,1284,7,11,70.5882
2026-04-06,1284,7,4,85.5072
2026-04-06,1284,7,21,44.5946
2026-04-06,1284,7,11,70.5882
2026-04-06,1284,7,21,44.5946
2026-04-06,1284,7,22,92.5373
2026-04-06,1284,7,4,85.5072
2026-04-06,1285,10,2,69.2308
2026-04-06,1285,10,5,78.3333
2026-04-06,1285,10,11,96.2963
2026-04-06,1285,10,4,69.0141
2026-04-06,1285,10,9,92.2078
2026-04-06,1285,10,16,87.1429
2026-04-06,1286,14,24,100.0
2026-04-06,1286,14,24,100.0
2026-04-06,1286,14,10,25.0
2026-04-06,1286,14,17,86.2069
2026-04-06,1286,14,22,100.0
2026-04-06,1286,14,22,100.0
2026-04-06,1287,51,22,100.0
2026-04-06,1287,51,3,20.0
2026-04-06,1287,51,11,100.0
2026-04-06,1287,51,3,20.0
2026-04-06,1287,51,11,100.0
2026-04-06,1287,51,18,100.0
2026-04-06,1288,20,9,100.0
2026-04-06,1288,20,11,100.0
2026-04-06,1288,20,5,100.0
2026-04-06,1288,20,14,98.6667
2026-04-06,1288,20,11,100.0
2026-04-06,1288,20,5,100.0
2026-04-06,1288,20,14,98.6667
2026-04-06,1289,35,17,81.25
2026-04-06,1289,35,10,55.5556
2026-04-06,1289,35,17,81.25
2026-04-06,1289,35,24,85.0
2026-04-06,1289,35,1,33.3333
2026-04-06,1289,35,1,33.3333
2026-04-06,1289,35,11,53.5714
2026-04-06,1290,17,3,52.2388
2026-04-06,1290,17,13,44.4444
2026-04-06,1290,17,3,52.2388
2026-04-06,1290,17,7,33.3333
2026-04-06,1290,17,7,33.3333
2026-04-06,1290,17,1,43.0769
2026-04-06,1290,17,5,48.7805
2026-04-06,1290,17,20,54.9296
2026-04-06,1291,6,10,40.8451
2026-04-06,1291,6,19,66.6667
2026-04-06,1291,6,19,66.6667
2026-04-06,1291,6,13,31.25
2026-04-06,1291,6,7,61.0169
2026-04-06,1291,6,11,22.3881
2026-04-06,1291,6,11,22.3881
2026-04-06,1291,6,20,40.678
2026-04-06,1291,6,12,47.5
2026-04-06,1291,6,19,66.6667
2026-04-06,1292,31,15,100.0
2026-04-06,1292,31,14,92.3077
2026-04-06,1292,31,12,70.0
2026-04-06,1292,31,17,94.7368
2026-04-06,1292,31,3,100.0
2026-04-06,1292,31,11,71.4286
2026-04-06,1292,31,6,95.4545
2026-04-06,1292,31,17,94.7368
2026-04-06,1293,64,12,21.4286
2026-04-06,1293,64,19,22.2222
2026-04-06,1293,64,13,7.4074
2026-04-06,1293,64,23,12.5
2026-04-06,1293,64,1,76.4706
2026-04-06,1293,64,18,11.1111
2026-04-06,1293,64,17,18.75
2026-04-06,1293,64,5,0.0
2026-04-06,1294,35,4,91.3043
2026-04-06,1294,35,24,85.0
2026-04-06,1294,35,16,56.25
2026-04-06,1294,35,24,85.0
2026-04-06,1294,35,10,55.5556
2026-04-06,1294,35,22,100.0
2026-04-06,1294,35,4,91.3043
2026-04-06,1294,35,5,47.0588
2026-04-06,1294,35,1,33.3333
2026-04-06,1294,35,16,56.25
2026-04-06,1295,57,22,100.0
2026-04-06,1295,57,16,100.0
2026-04-06,1295,57,18,100.0
2026-04-06,1295,57,20,100.0
2026-04-06,1295,57,5,100.0
2026-04-06,1295,57,25,100.0
2026-04-06,1295,57,4,100.0
2026-04-06,1295,57,22,100.0
2026-04-06,1295,57,16,100.0
2026-04-06,1295,57,13,100.0
2026-04-06,1295,57,13,100.0
2026-04-06,1296,48,11,100.0
2026-04-06,1296,48,14,100.0
2026-04-06,1296,48,14,100.0
2026-04-06,1296,48,14,100.0
2026-04-06,1296,48,14,100.0
2026-04-06,1296,48,14,100.0
2026-04-06,1296,48,11,100.0
2026-04-06,1297,73,8,87.5
2026-04-06,1297,73,18,89.4737
2026-04-06,1297,73,18,89.4737
2026-04-06,1297,73,5,45.0
2026-04-06,1297,73,13,47.0588
2026-04-06,1297,73,3,38.8889
2026-04-06,1297,73,9,5.8824
2026-04-06,1297,73,24,36.0
2026-04-06,1297,73,17,40.0
2026-04-06,1297,73,14,38.8889
2026-04-06,1297,73,19,64.7059
2026-04-06,1297,73,13,47.0588
2026-04-06,1297,73,11,100.0
2026-04-06,1298,77,16,100.0
2026-04-06,1298,77,2,72.7273
2026-04-06,1298,77,6,100.0
2026-04-06,1298,77,24,89.4737
2026-04-06,1298,77,8,80.9524
2026-04-06,1298,77,19,100.0
2026-04-06,1298,77,10,100.0
2026-04-06,1298,77,19,100.0
2026-04-06,1298,77,6,100.0
2026-04-06,1299,5,8,54.6875
2026-04-06,1299,5,22,63.1579
2026-04-06,1299,5,5,27.1429
2026-04-06,1299,5,22,63.1579
2026-04-06,1299,5,14,24.2857
2026-04-06,1299,5,25,34.3284
2026-04-06,1299,5,14,24.2857
2026-04-06,1299,5,19,53.8462
2026-04-06,1299,5,22,63.1579
2026-04-06,1299,5,8,54.6875
2026-04-06,1299,5,5,27.1429
2026-04-06,1299,5,10,19.7183
2026-04-06,1300,77,24,89.4737
2026-04-06,1300,77,1,11.1111
2026-04-06,1300,77,16,100.0
2026-04-06,1300,77,1,11.1111
2026-04-06,1300,77,16,100.0
2026-04-06,1300,77,19,100.0
2026-04-06,1300,77,1,11.1111
2026-04-06,1300,77,1,11.1111
2026-04-06,1300,77,16,100.0
2026-04-06,1300,77,24,89.4737
2026-04-06,1300,77,1,11.1111
2026-04-06,1300,77,4,100.0
2026-04-06,1301,75,25,90.9091
2026-04-06,1301,75,19,60.8696
2026-04-06,1301,75,22,53.3333
2026-04-06,1301,75,22,53.3333
2026-04-06,1301,75,19,60.8696
2026-04-06,1301,75,19,60.8696
2026-04-06,1301,75,22,53.3333
2026-04-06,1302,41,15,100.0
2026-04-06,1302,41,17,95.0
2026-04-06,1302,41,21,100.0
2026-04-06,1302,41,17,95.0
2026-04-06,1302,41,5,71.4286
2026-04-06,1302,41,20,100.0
2026-04-06,1302,41,15,100.0
2026-04-06,1302,41,8,50.0
2026-04-06,1303,9,3,88.2353
2026-04-06,1303,9,24,43.0556
2026-04-06,1303,9,12,68.8525
2026-04-06,1303,9,14,42.4658
2026-04-06,1303,9,22,80.3571
2026-04-06,1303,9,2,55.5556
2026-04-06,1303,9,3,88.2353
2026-04-06,1303,9,2,55.5556
2026-04-06,1303,9,22,80.3571
2026-04-06,1303,9,3,88.2353
2026-04-06,1303,9,9,89.0625
2026-04-06,1304,59,8,100.0
2026-04-06,1304,59,17,100.0
2026-04-06,1304,59,12,70.9677
2026-04-06,1304,59,14,84.2105
2026-04-06,1304,59,20,94.4444
2026-04-06,1304,59,23,100.0
2026-04-06,1304,59,12,70.9677
2026-04-06,1304,59,4,68.0
2026-04-06,1304,59,16,94.1176
2026-04-06,1304,59,17,100.0
2026-04-06,1304,59,4,68.0
2026-04-06,1304,59,11,52.381
2026-04-06,1304,59,12,70.9677
2026-04-06,1305,70,22,100.0
2026-04-06,1305,70,8,75.0
2026-04-06,1305,70,20,100.0
2026-04-06,1305,70,16,88.8889
2026-04-06,1305,70,10,10.5263
2026-04-06,1306,73,7,44.4444
2026-04-06,1306,73,3,38.8889
2026-04-06,1306,73,9,5.8824
2026-04-06,1306,73,24,36.0
2026-04-06,1306,73,24,36.0
2026-04-06,1306,73,15,12.0
2026-04-06,1307,24,17,67.6056
2026-04-06,1307,24,10,90.0
2026-04-06,1307,24,4,68.6567
2026-04-06,1307,24,12,74.0
2026-04-06,1307,24,22,83.6066
2026-04-06,1307,24,22,83.6066
2026-04-06,1307,24,17,67.6056
2026-04-06,1308,58,8,94.4444
2026-04-06,1308,58,7,100.0
2026-04-06,1308,58,13,95.8333
2026-04-06,1308,58,23,100.0
2026-04-06,1308,58,20,100.0
2026-04-06,1308,58,19,100.0
2026-04-06,1309,76,14,100.0
2026-04-06,1309,76,9,100.0
2026-04-06,1309,76,5,100.0
2026-04-06,1309,76,5,100.0
2026-04-06,1309,76,9,100.0
2026-04-06,1309,76,14,100.0
2026-04-06,1309,76,14,100.0
2026-04-06,1309,76,11,100.0
2026-04-06,1309,76,9,100.0
2026-04-06,1310,6,7,61.0169
2026-04-06,1310,6,20,40.678
2026-04-06,1310,6,19,66.6667
2026-04-06,1310,6,19,66.6667
2026-04-06,1310,6,18,5.9701
2026-04-06,1310,6,7,61.0169
2026-04-06,1310,6,12,47.5
2026-04-06,1310,6,10,40.8451
2026-04-07,1291,6,7,61.0169
2026-04-07,1291,6,22,97.1014
2026-04-07,1291,6,13,31.25
2026-04-07,1291,6,13,31.25
2026-04-07,1291,6,21,52.1127
2026-04-07,1291,6,21,52.1127
2026-04-07,1291,6,17,24.6154
2026-04-07,1291,6,11,22.3881
2026-04-07,1291,6,10,40.8451
2026-04-07,1292,31,9,100.0
2026-04-07,1292,31,15,100.0
2026-04-07,1292,31,20,100.0
2026-04-07,1292,31,18,31.8182
2026-04-07,1292,31,14,92.3077
2026-04-07,1292,31,9,100.0
2026-04-07,1292,31,3,100.0
2026-04-07,1292,31,23,100.0
2026-04-07,1292,31,17,94.7368
2026-04-07,1292,31,17,94.7368
2026-04-07,1293,64,13,7.4074
2026-04-07,1293,64,19,22.2222
2026-04-07,1293,64,20,13.6364
2026-04-07,1293,64,2,22.7273
2026-04-07,1293,64,3,6.6667
2026-04-07,1293,64,1,76.4706
2026-04-07,1293,64,9,11.7647
2026-04-07,1293,64,3,6.6667
2026-04-07,1293,64,18,11.1111
2026-04-07,1294,35,23,33.3333
2026-04-07,1294,35,4,91.3043
2026-04-07,1294,35,22,100.0
2026-04-07,1294,35,22,100.0
2026-04-07,1295,57,24,100.0
2026-04-07,1295,57,5,100.0
2026-04-07,1295,57,7,100.0
2026-04-07,1295,57,23,100.0
2026-04-07,1295,57,13,100.0
2026-04-07,1296,48,5,100.0
2026-04-07,1296,48,5,100.0
2026-04-07,1296,48,9,100.0
2026-04-07,1296,48,14,100.0
2026-04-07,1296,48,5,100.0
2026-04-07,1296,48,5,100.0
2026-04-07,1296,48,5,100.0
2026-04-07,1296,48,9,100.0
2026-04-07,1296,48,11,100.0
2026-04-07,1296,48,5,100.0
2026-04-07,1297,73,6,50.0
2026-04-07,1297,73,6,50.0
2026-04-07,1297,73,2,66.6667
2026-04-07,1297,73,9,5.8824
2026-04-07,1297,73,17,40.0
2026-04-07,1297,73,9,5.8824
2026-04-07,1297,73,24,36.0
2026-04-07,1297,73,2,66.6667
2026-04-07,1297,73,15,12.0
2026-04-07,1298,77,10,100.0
2026-04-07,1298,77,4,100.0
2026-04-07,1298,77,2,72.7273
2026-04-07,1298,77,1,11.1111
2026-04-07,1298,77,4,100.0
2026-04-07,1298,77,1,11.1111
2026-04-07,1298,77,10,100.0
2026-04-07,1299,5,25,34.3284
2026-04-07,1299,5,8,54.6875
2026-04-07,1299,5,16,47.6923
2026-04-07,1299,5,8,54.6875
2026-04-07,1300,77,10,100.0
2026-04-07,1300,77,2,72.7273
2026-04-07,1300,77,4,100.0
2026-04-07,1300,77,4,100.0
2026-04-07,1301,75,25,90.9091
2026-04-07,1301,75,19,60.8696
2026-04-07,1301,75,24,50.0
2026-04-07,1301,75,22,53.3333
2026-04-07,1301,75,19,60.8696
2026-04-07,1301,75,25,90.9091
2026-04-07,1302,41,6,75.0
2026-04-07,1302,41,11,91.6667
2026-04-07,1302,41,16,93.5484
2026-04-07,1302,41,2,41.6667
